# Option 4. Preprocessing description: ordinal encoding only, imputing, no cutoff
age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y 
51,3.0,1.0,0.0,0,0,0,1,8,2,5,-1,0,0,1.4,93.444,-36.1,4.966,5228.1,0
46,10.0,1.0,5.0,0,1,0,0,5,3,4,-1,0,0,1.1,93.994,-36.4,4.859,5191.0,0
41,1.0,1.0,2.0,0,0,0,1,5,3,1,-1,0,0,-1.8,92.893,-46.2,1.281,5099.1,0
34,0.0,2.0,6.0,0,1,0,1,4,1,2,-1,0,0,-1.8,93.075,-47.1,1.405,5099.1,0
24,8.0,2.0,3.0,0,0,0,1,7,3,1,-1,1,-1,-2.9,92.469,-33.6,1.029,5076.2,0
43,0.0,1.0,6.0,0,1,0,1,8,4,6,-1,0,0,1.4,93.444,-36.1,4.962,5228.1,0
35,9.0,2.0,2.0,0,0,0,0,11,3,1,-1,1,-1,-0.1,93.2,-42.0,4.12,5195.8,0
39,1.0,1.0,1.0,0,1,0,0,5,4,3,-1,0,0,1.1,93.994,-36.4,4.855,5191.0,0
29,9.0,1.0,3.0,0,0,0,1,6,5,1,-1,0,0,-2.9,92.963,-40.8,1.268,5076.2,1
33,9.0,0.0,3.0,0,1,0,1,5,5,1,-1,0,0,-1.8,92.893,-46.2,1.25,5099.1,0
76,5.0,1.0,5.0,0,1,0,1,6,2,1,3,1,1,-1.7,94.055,-39.8,0.761,4991.6,1
55,1.0,1.0,2.0,0,1,0,0,6,2,6,-1,0,0,1.4,94.465,-41.8,4.958,5228.1,0
36,0.0,1.0,3.0,0,1,0,0,5,5,14,-1,0,0,1.1,93.994,-36.4,4.857,5191.0,0
55,4.0,2.0,0.0,0,0,0,0,5,2,1,-1,0,0,1.1,93.994,-36.4,4.857,5191.0,0
60,2.0,1.0,0.0,0,1,0,0,5,3,1,-1,0,0,1.1,93.994,-36.4,4.858,5191.0,0
38,0.0,2.0,6.0,0,1,0,1,9,3,1,3,1,1,-3.4,92.379,-29.8,0.768,5017.5,1
27,0.0,2.0,6.0,0,0,0,1,7,1,6,-1,0,0,-1.7,94.215,-40.3,0.827,4991.6,0
36,9.0,0.0,5.0,0,1,0,0,5,3,2,-1,0,0,1.1,93.994,-36.4,4.858,5191.0,0
47,4.0,1.0,6.0,0,1,0,1,9,4,2,-1,1,-1,-1.1,94.199,-37.5,0.884,4963.6,0
31,9.0,1.0,6.0,0,1,0,1,5,1,1,-1,0,0,-1.8,92.893,-46.2,1.299,5099.1,0
38,1.0,1.0,1.0,0,0,0,0,5,3,1,-1,0,0,1.1,93.994,-36.4,4.857,5191.0,0
36,1.0,2.0,2.0,0,0,0,0,5,5,3,-1,0,0,1.1,93.994,-36.4,4.864,5191.0,0
37,9.0,1.0,6.0,0,0,0,0,5,4,4,-1,0,0,1.1,93.994,-36.4,4.86,5191.0,0
46,0.0,1.0,2.0,0,0,0,1,7,1,2,-1,0,0,1.4,93.918,-42.7,4.96,5228.1,0
38,9.0,1.0,6.0,0,0,0,1,8,1,2,-1,0,0,1.4,93.444,-36.1,4.963,5228.1,0
27,0.0,2.0,6.0,0,1,0,1,7,2,1,-1,0,0,1.4,93.918,-42.7,4.961,5228.1,0
44,2.0,2.0,5.0,0,0,0,1,5,1,1,-1,0,0,-1.8,92.893,-46.2,1.354,5099.1,0
27,7.0,1.0,3.0,0,0,0,0,6,5,3,-1,0,0,1.4,94.465,-41.8,4.959,5228.1,0
39,7.0,1.0,2.0,0,1,0,0,5,2,3,-1,0,0,1.1,93.994,-36.4,4.856,5191.0,0
44,6.0,2.0,5.0,0,0,0,1,5,1,6,12,1,1,-1.8,92.893,-46.2,1.354,5099.1,0
38,1.0,0.0,3.0,0,0,0,1,5,4,1,-1,1,-1,-1.8,92.893,-46.2,1.327,5099.1,0
36,9.0,1.0,5.0,0,1,0,1,5,4,1,-1,1,-1,-1.8,93.876,-40.0,0.677,5008.7,0
36,0.0,1.0,6.0,0,1,0,1,5,5,3,-1,0,0,-1.8,92.893,-46.2,1.313,5099.1,0
29,1.0,1.0,0.0,0,1,0,1,8,5,1,-1,1,-1,-2.9,92.201,-31.4,0.869,5076.2,0
41,9.0,1.0,5.0,0,1,0,1,7,4,3,-1,0,0,1.4,93.918,-42.7,4.958,5228.1,0
33,7.0,1.0,0.0,0,0,0,0,5,1,3,-1,0,0,1.1,93.994,-36.4,4.857,5191.0,0
52,4.0,1.0,5.0,0,1,0,0,5,2,1,-1,0,0,1.1,93.994,-36.4,4.857,5191.0,1
26,1.0,2.0,2.0,0,1,0,1,7,1,2,-1,0,0,1.4,93.918,-42.7,4.96,5228.1,0
47,7.0,1.0,3.0,0,1,0,1,11,2,1,-1,0,0,-0.1,93.2,-42.0,4.153,5195.8,0
42,7.0,0.0,3.0,0,1,1,1,5,4,1,-1,1,-1,-1.8,92.893,-46.2,1.266,5099.1,1
46,9.0,0.0,6.0,0,0,1,1,7,5,3,-1,0,0,1.4,93.918,-42.7,4.962,5228.1,0
33,2.0,1.0,3.0,0,1,0,0,6,3,8,-1,0,0,1.4,94.465,-41.8,4.959,5228.1,0
55,7.0,1.0,3.0,0,0,0,1,8,1,1,-1,0,0,1.4,93.444,-36.1,4.965,5228.1,0
25,2.0,2.0,2.0,0,1,0,1,7,5,1,-1,0,0,1.4,93.918,-42.7,4.957,5228.1,0
47,1.0,1.0,0.0,0,1,0,0,7,4,1,-1,0,0,1.4,93.918,-42.7,4.968,5228.1,0
31,0.0,2.0,3.0,0,0,0,1,5,5,4,-1,0,0,-1.8,92.893,-46.2,1.25,5099.1,0
24,7.0,2.0,3.0,0,1,0,1,7,3,2,-1,0,0,1.4,93.918,-42.7,4.957,5228.1,0
31,0.0,2.0,3.0,0,1,0,1,7,3,1,-1,0,0,1.4,93.918,-42.7,4.963,5228.1,1
31,10.0,1.0,6.0,0,0,0,1,8,3,5,-1,0,0,1.4,93.444,-36.1,4.964,5228.1,0
51,7.0,1.0,3.0,0,1,0,0,7,1,3,-1,0,0,1.4,93.918,-42.7,4.962,5228.1,1
40,6.0,1.0,3.0,0,1,0,0,7,1,2,-1,0,0,1.4,93.918,-42.7,4.96,5228.1,0
50,10.0,1.0,3.0,0,0,1,0,5,3,12,-1,0,0,1.1,93.994,-36.4,4.858,5191.0,0
37,10.0,2.0,6.0,0,1,0,1,7,4,1,-1,0,0,1.4,93.918,-42.7,4.968,5228.1,0
55,5.0,1.0,5.0,0,1,0,1,8,4,3,-1,0,0,1.4,93.444,-36.1,4.968,5228.1,0
39,1.0,2.0,2.0,0,0,0,1,5,1,2,-1,0,0,-1.8,92.893,-46.2,1.299,5099.1,1
24,8.0,2.0,3.0,0,1,1,0,5,5,7,-1,0,0,1.1,93.994,-36.4,4.859,5191.0,0
37,10.0,2.0,6.0,0,0,1,1,11,5,2,-1,0,0,-0.1,93.2,-42.0,4.021,5195.8,0
66,1.0,0.0,0.0,0,1,0,1,5,3,2,-1,1,-1,-1.8,92.893,-46.2,1.27,5099.1,0
32,0.0,2.0,3.0,0,1,0,0,6,3,2,-1,0,0,1.4,94.465,-41.8,4.864,5228.1,0
45,3.0,1.0,6.0,0,1,0,1,7,5,2,-1,0,0,1.4,93.918,-42.7,4.957,5228.1,0
41,9.0,1.0,2.0,0,1,0,0,11,2,2,-1,1,-1,-0.1,93.2,-42.0,4.153,5195.8,0
45,4.0,1.0,3.0,0,0,0,1,7,3,3,-1,0,0,1.4,93.918,-42.7,4.957,5228.1,0
53,1.0,1.0,0.0,0,0,0,1,8,3,2,-1,0,0,1.4,93.444,-36.1,4.967,5228.1,0
45,7.0,0.0,3.0,0,0,0,1,7,1,1,-1,0,0,1.4,93.918,-42.7,4.96,5228.1,0
38,0.0,1.0,3.0,0,0,0,0,5,1,2,-1,0,0,1.1,93.994,-36.4,4.857,5191.0,0
47,1.0,1.0,3.0,0,1,0,0,6,1,3,-1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
43,4.0,1.0,1.0,0,0,0,0,5,3,2,-1,0,0,1.1,93.994,-36.4,4.857,5191.0,0
55,3.0,2.0,2.0,0,0,0,0,5,4,1,-1,0,0,1.1,93.994,-36.4,4.86,5191.0,0
33,0.0,2.0,6.0,0,0,1,1,8,3,1,-1,0,0,1.4,93.444,-36.1,4.964,5228.1,0
35,9.0,1.0,5.0,0,0,0,1,8,4,2,-1,0,0,1.4,93.444,-36.1,4.968,5228.1,0
32,1.0,1.0,0.0,0,0,0,0,6,1,2,-1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
41,0.0,1.0,3.0,0,1,1,1,5,1,1,-1,0,0,-1.8,92.893,-46.2,1.264,5099.1,0
33,0.0,0.0,3.0,0,0,0,1,8,2,3,-1,0,0,1.4,93.444,-36.1,4.963,5228.1,0
38,0.0,1.0,3.0,0,1,1,1,11,2,2,-1,0,0,-0.1,93.2,-42.0,4.153,5195.8,0
57,9.0,1.0,5.0,0,1,0,1,8,5,3,-1,0,0,1.4,93.444,-36.1,4.964,5228.1,0
41,1.0,1.0,3.0,0,1,0,1,11,1,1,-1,1,-1,-0.1,93.2,-42.0,4.191,5195.8,0
37,7.0,1.0,3.0,0,0,0,0,5,2,2,-1,0,0,1.1,93.994,-36.4,4.856,5191.0,0
30,0.0,2.0,6.0,0,1,0,1,6,2,1,-1,0,0,-2.9,92.963,-40.8,1.262,5076.2,0
48,1.0,2.0,1.0,0,0,0,0,5,5,4,-1,0,0,1.1,93.994,-36.4,4.864,5191.0,0
40,9.0,1.0,2.0,0,1,0,0,6,5,1,-1,0,0,1.4,94.465,-41.8,4.959,5228.1,0
41,7.0,1.0,3.0,0,1,0,1,5,3,2,-1,0,0,-1.8,92.893,-46.2,1.281,5099.1,0
42,6.0,1.0,6.0,0,1,0,0,6,5,3,-1,0,0,1.4,94.465,-41.8,4.967,5228.1,0
59,5.0,1.0,0.0,0,0,0,1,8,5,1,-1,0,0,1.4,93.444,-36.1,4.964,5228.1,0
32,0.0,1.0,6.0,0,1,1,1,5,1,1,-1,1,-1,-1.8,92.893,-46.2,1.244,5099.1,0
47,1.0,0.0,2.0,0,1,0,0,5,3,1,-1,0,0,1.1,93.994,-36.4,4.857,5191.0,0
24,7.0,1.0,3.0,0,0,0,0,5,5,1,-1,0,0,1.1,93.994,-36.4,4.859,5191.0,0
30,4.0,1.0,6.0,0,0,0,1,5,5,4,-1,0,0,-1.8,92.893,-46.2,1.25,5099.1,0
46,7.0,0.0,3.0,0,0,0,1,7,2,5,-1,0,0,1.4,93.918,-42.7,4.961,5228.1,0
51,9.0,1.0,5.0,0,1,0,1,8,1,2,-1,1,-1,-2.9,92.201,-31.4,0.821,5076.2,0
53,0.0,1.0,6.0,0,1,1,0,12,1,1,6,2,1,-3.0,92.713,-33.0,0.706,5023.5,1
36,0.0,0.0,6.0,0,1,0,1,8,1,2,-1,2,-1,-2.9,92.201,-31.4,0.884,5076.2,1
46,0.0,2.0,3.0,0,1,0,0,5,2,3,-1,0,0,1.1,93.994,-36.4,4.857,5191.0,0
30,9.0,2.0,6.0,0,0,0,0,10,3,1,-1,0,0,-0.1,93.798,-40.4,4.936,5195.8,1
35,10.0,1.0,0.0,0,0,0,1,11,4,1,-1,0,0,-0.1,93.2,-42.0,4.076,5195.8,0
36,1.0,2.0,0.0,0,1,0,0,6,5,8,-1,0,0,1.4,94.465,-41.8,4.947,5228.1,0
50,9.0,1.0,3.0,0,0,0,1,12,1,3,-1,0,0,-3.0,92.713,-33.0,0.717,5023.5,1
70,5.0,0.0,6.0,0,1,0,1,9,5,1,-1,0,0,-3.4,92.379,-29.8,0.741,5017.5,1
63,5.0,1.0,3.0,0,0,0,1,4,4,1,-1,1,-1,-1.8,93.075,-47.1,1.365,5099.1,0
35,0.0,2.0,6.0,0,0,0,1,11,5,2,-1,0,0,-0.1,93.2,-42.0,4.021,5195.8,0
33,0.0,1.0,6.0,0,0,0,0,6,1,4,-1,0,0,1.4,94.465,-41.8,4.96,5228.1,0
42,9.0,1.0,5.0,0,0,0,1,11,5,6,-1,0,0,-0.1,93.2,-42.0,4.021,5195.8,0
44,0.0,1.0,1.0,0,0,0,1,7,3,1,-1,0,0,1.4,93.918,-42.7,4.963,5228.1,0
37,0.0,1.0,6.0,0,1,0,1,9,3,2,-1,0,0,-3.4,92.379,-29.8,0.813,5017.5,1
34,6.0,2.0,6.0,0,0,0,1,7,4,3,-1,0,0,-1.7,94.215,-40.3,0.81,4991.6,1
31,7.0,1.0,3.0,0,0,0,0,5,3,1,-1,0,0,1.1,93.994,-36.4,4.859,5191.0,0
31,0.0,2.0,3.0,0,0,0,1,7,3,2,-1,0,0,1.4,93.918,-42.7,4.962,5228.1,0
55,5.0,1.0,5.0,0,0,1,0,6,2,4,-1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
34,0.0,2.0,6.0,0,0,1,1,3,2,1,11,1,1,-1.8,93.369,-34.8,0.652,5008.7,1
39,9.0,0.0,5.0,0,0,0,0,5,5,2,-1,0,0,1.1,93.994,-36.4,4.855,5191.0,0
59,0.0,0.0,3.0,0,0,1,1,7,1,3,-1,0,0,1.4,93.918,-42.7,4.962,5228.1,1
27,8.0,2.0,2.0,0,1,1,1,5,1,1,-1,0,0,-1.8,93.876,-40.0,0.701,5008.7,1
46,9.0,0.0,5.0,0,0,0,1,8,3,2,-1,0,0,1.4,93.444,-36.1,4.964,5228.1,0
36,0.0,2.0,6.0,0,1,0,1,8,3,1,-1,2,-1,-2.9,92.201,-31.4,0.879,5076.2,0
39,6.0,2.0,2.0,0,1,1,0,5,2,1,-1,0,0,1.1,93.994,-36.4,4.857,5191.0,0
44,4.0,1.0,2.0,0,1,0,1,8,3,4,-1,0,0,1.4,93.444,-36.1,4.965,5228.1,0
36,7.0,2.0,1.0,0,1,0,0,5,4,2,-1,0,0,1.1,93.994,-36.4,4.86,5191.0,0
59,5.0,0.0,6.0,0,1,0,1,7,3,1,-1,0,0,1.4,93.918,-42.7,4.962,5228.1,0
34,0.0,1.0,6.0,0,1,0,1,5,1,1,-1,1,-1,-1.8,92.893,-46.2,1.299,5099.1,0
53,5.0,0.0,5.0,0,1,0,1,8,1,2,-1,0,0,1.4,93.444,-36.1,4.963,5228.1,0
43,0.0,2.0,6.0,0,1,0,1,8,2,2,-1,0,0,1.4,93.444,-36.1,4.968,5228.1,1
56,9.0,1.0,6.0,0,0,0,1,11,4,3,-1,0,0,-0.1,93.2,-42.0,4.076,5195.8,0
37,7.0,1.0,3.0,0,1,1,1,11,3,2,-1,0,0,-0.1,93.2,-42.0,4.12,5195.8,0
52,6.0,1.0,6.0,0,1,0,0,5,1,4,-1,0,0,1.1,93.994,-36.4,4.858,5191.0,0
51,1.0,1.0,0.0,0,1,0,1,7,1,6,-1,0,0,1.4,93.918,-42.7,4.962,5228.1,0
41,9.0,1.0,5.0,0,1,1,1,5,3,2,-1,0,0,-1.8,92.893,-46.2,1.27,5099.1,0
38,8.0,0.0,3.0,0,0,0,1,5,2,3,-1,0,0,-1.8,92.893,-46.2,1.291,5099.1,0
39,8.0,2.0,3.0,0,1,0,0,6,2,1,-1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
54,4.0,1.0,3.0,0,0,0,1,8,1,4,-1,0,0,1.4,93.444,-36.1,4.963,5228.1,0
48,9.0,1.0,3.0,0,0,1,1,10,4,3,-1,0,0,-3.4,92.431,-26.9,0.722,5017.5,1
30,0.0,2.0,6.0,0,1,0,1,7,4,1,-1,0,0,1.4,93.918,-42.7,4.963,5228.1,0
41,9.0,1.0,2.0,0,1,0,0,5,4,1,-1,0,0,1.1,93.994,-36.4,4.86,5191.0,0
53,1.0,1.0,0.0,0,1,0,1,8,5,1,-1,0,0,1.4,93.444,-36.1,4.966,5228.1,0
47,4.0,1.0,6.0,0,1,0,1,9,1,1,3,2,1,-3.4,92.379,-29.8,0.771,5017.5,1
49,1.0,1.0,0.0,0,1,1,0,6,2,3,-1,0,0,1.4,94.465,-41.8,4.864,5228.1,0
30,1.0,2.0,3.0,0,1,0,0,5,4,1,-1,0,0,1.1,93.994,-36.4,4.86,5191.0,0
37,1.0,1.0,1.0,0,1,0,1,7,1,5,-1,0,0,1.4,93.918,-42.7,4.962,5228.1,0
32,9.0,2.0,5.0,0,0,1,1,7,2,1,-1,0,0,1.4,93.918,-42.7,4.961,5228.1,0
36,1.0,1.0,2.0,0,1,0,1,5,4,1,-1,1,-1,-1.8,92.893,-46.2,1.327,5099.1,0
39,0.0,2.0,6.0,0,0,0,0,5,5,1,-1,0,0,1.1,93.994,-36.4,4.859,5191.0,0
30,6.0,1.0,2.0,0,0,0,0,5,2,3,-1,0,0,1.1,93.994,-36.4,4.857,5191.0,0
69,5.0,1.0,6.0,0,1,0,1,10,4,1,-1,0,0,-3.4,92.431,-26.9,0.754,5017.5,0
52,9.0,1.0,3.0,0,1,0,0,6,1,1,-1,0,0,1.4,94.465,-41.8,4.865,5228.1,0
36,1.0,1.0,2.0,0,1,1,1,4,4,1,-1,1,-1,-1.8,93.075,-47.1,1.41,5099.1,0
30,0.0,2.0,6.0,0,0,1,1,6,5,1,3,1,1,-2.9,92.963,-40.8,1.268,5076.2,1
32,2.0,1.0,3.0,0,1,0,0,5,1,1,-1,0,0,1.1,93.994,-36.4,4.857,5191.0,0
43,10.0,1.0,0.0,0,0,0,0,5,3,4,-1,0,0,1.1,93.994,-36.4,4.856,5191.0,0
49,9.0,1.0,6.0,0,1,1,0,6,4,3,-1,0,0,1.4,94.465,-41.8,4.866,5228.1,0
50,6.0,1.0,2.0,0,0,0,1,7,5,3,-1,0,0,1.4,93.918,-42.7,4.957,5228.1,0
52,7.0,0.0,3.0,0,1,0,0,6,4,1,-1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
32,9.0,2.0,5.0,0,1,1,1,5,5,2,-1,1,-1,-1.8,92.893,-46.2,1.25,5099.1,0
44,7.0,2.0,3.0,0,0,0,0,6,1,1,-1,0,0,-1.7,94.055,-39.8,0.72,4991.6,0
26,0.0,2.0,3.0,0,0,1,1,7,3,1,-1,0,0,1.4,93.918,-42.7,4.963,5228.1,0
24,0.0,2.0,3.0,0,0,1,1,7,2,5,-1,0,0,1.4,93.918,-42.7,4.961,5228.1,0
22,0.0,1.0,3.0,0,0,1,1,4,5,2,-1,1,-1,-1.8,93.075,-47.1,1.405,5099.1,0
50,9.0,1.0,5.0,0,0,0,0,5,3,4,-1,0,0,1.1,93.994,-36.4,4.857,5191.0,0
51,1.0,1.0,0.0,0,0,0,1,11,2,1,-1,0,0,-0.1,93.2,-42.0,4.153,5195.8,0
23,8.0,2.0,3.0,0,1,0,1,7,2,1,-1,0,0,1.4,93.918,-42.7,4.961,5228.1,0
38,7.0,1.0,3.0,0,0,0,0,5,3,2,-1,0,0,1.1,93.994,-36.4,4.859,5191.0,0
56,5.0,1.0,5.0,0,1,0,1,7,3,2,-1,0,0,1.4,93.918,-42.7,4.963,5228.1,0
38,2.0,1.0,6.0,0,1,0,0,7,3,4,-1,0,0,1.4,93.918,-42.7,4.963,5228.1,0
32,0.0,1.0,3.0,0,0,0,0,5,5,1,-1,0,0,1.1,93.994,-36.4,4.855,5191.0,0
36,0.0,2.0,6.0,0,0,0,0,7,4,13,-1,0,0,1.4,93.918,-42.7,4.968,5228.1,0
38,4.0,1.0,6.0,0,0,0,1,7,2,5,-1,0,0,-2.9,92.469,-33.6,0.908,5076.2,1
31,6.0,1.0,6.0,0,0,0,1,7,4,5,-1,0,0,1.4,93.918,-42.7,4.968,5228.1,0
28,1.0,1.0,2.0,0,1,0,0,5,5,3,-1,0,0,1.1,93.994,-36.4,4.859,5191.0,0
43,0.0,1.0,6.0,0,1,1,1,8,4,7,-1,0,0,1.4,93.444,-36.1,4.968,5228.1,0
44,1.0,1.0,2.0,0,1,0,0,5,3,2,-1,0,0,1.1,93.994,-36.4,4.859,5191.0,0
55,9.0,1.0,5.0,0,0,0,0,5,3,2,-1,0,0,1.1,93.994,-36.4,4.857,5191.0,0
41,1.0,2.0,2.0,0,0,0,1,5,3,1,-1,0,0,-1.8,92.893,-46.2,1.334,5099.1,0
52,5.0,1.0,3.0,0,1,0,1,8,5,3,-1,0,0,1.4,93.444,-36.1,4.966,5228.1,0
53,9.0,0.0,5.0,0,1,0,1,5,1,6,-1,0,0,-1.8,92.893,-46.2,1.244,5099.1,0
56,1.0,1.0,0.0,0,0,0,1,8,4,2,-1,0,0,1.4,93.444,-36.1,4.968,5228.1,0
38,1.0,1.0,3.0,0,0,0,1,5,3,1,6,1,1,-1.8,92.893,-46.2,1.334,5099.1,0
33,1.0,1.0,2.0,0,1,0,1,5,2,2,-1,0,0,-1.8,92.893,-46.2,1.291,5099.1,0
33,1.0,2.0,2.0,0,1,0,0,5,3,1,-1,0,0,1.1,93.994,-36.4,4.856,5191.0,0
31,9.0,2.0,5.0,0,0,0,1,8,1,10,-1,0,0,1.4,93.444,-36.1,4.965,5228.1,0
50,6.0,1.0,0.0,0,0,0,1,8,1,1,-1,0,0,1.4,93.444,-36.1,4.97,5228.1,0
37,7.0,1.0,3.0,0,0,1,0,5,4,1,-1,0,0,1.1,93.994,-36.4,4.86,5191.0,0
34,7.0,1.0,5.0,0,1,1,1,5,1,3,-1,0,0,-1.8,92.893,-46.2,1.354,5099.1,0
41,1.0,1.0,2.0,0,1,0,0,6,1,2,-1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
50,1.0,1.0,2.0,0,1,1,0,5,1,8,-1,0,0,-1.8,92.893,-46.2,1.299,5099.1,0
53,6.0,1.0,6.0,0,0,0,1,7,1,2,-1,0,0,1.4,93.918,-42.7,4.962,5228.1,0
56,1.0,1.0,0.0,0,1,0,1,10,2,1,-1,0,0,-3.4,92.431,-26.9,0.744,5017.5,0
62,1.0,1.0,0.0,0,0,0,1,11,1,1,-1,1,-1,-3.4,92.649,-30.1,0.719,5017.5,0
54,9.0,1.0,5.0,0,0,0,1,8,2,1,-1,0,0,1.4,93.444,-36.1,4.963,5228.1,0
25,1.0,2.0,1.0,0,0,1,1,7,5,3,-1,0,0,1.4,93.918,-42.7,4.957,5228.1,1
49,1.0,1.0,1.0,0,1,0,1,8,2,4,-1,0,0,1.4,93.444,-36.1,4.963,5228.1,0
39,7.0,2.0,3.0,0,1,0,0,5,2,2,-1,0,0,1.1,93.994,-36.4,4.857,5191.0,0
50,7.0,0.0,0.0,0,0,0,0,6,2,4,-1,0,0,1.4,94.465,-41.8,4.864,5228.1,0
43,9.0,2.0,6.0,0,1,0,0,5,4,2,-1,0,0,1.1,93.994,-36.4,4.855,5191.0,1
36,1.0,1.0,1.0,0,0,0,0,6,1,5,-1,0,0,1.4,94.465,-41.8,4.865,5228.1,0
51,0.0,1.0,2.0,0,0,1,1,11,2,5,-1,0,0,-0.1,93.2,-42.0,4.153,5195.8,0
55,0.0,1.0,5.0,0,1,0,1,12,4,1,9,2,1,-3.0,92.713,-33.0,0.714,5023.5,1
49,1.0,1.0,0.0,0,1,0,0,5,4,1,-1,0,0,1.1,93.994,-36.4,4.855,5191.0,0
18,8.0,2.0,3.0,0,1,1,1,3,2,1,-1,0,0,-1.8,92.843,-50.0,1.687,5099.1,0
30,1.0,1.0,3.0,0,0,0,0,5,1,4,-1,0,0,1.1,93.994,-36.4,4.857,5191.0,0
38,3.0,2.0,3.0,0,1,0,1,3,5,1,10,1,1,-1.8,93.369,-34.8,0.649,5008.7,1
45,7.0,1.0,5.0,0,1,0,1,8,4,11,-1,0,0,1.4,93.444,-36.1,4.962,5228.1,0
25,7.0,1.0,3.0,0,0,0,1,7,3,1,-1,0,0,1.4,93.918,-42.7,4.963,5228.1,0
37,7.0,1.0,3.0,0,1,0,0,5,3,2,-1,0,0,1.1,93.994,-36.4,4.856,5191.0,0
60,4.0,1.0,6.0,0,1,0,0,6,1,1,-1,0,0,1.4,94.465,-41.8,4.96,5228.1,0
29,9.0,1.0,5.0,0,1,0,1,7,5,1,-1,0,0,1.4,93.918,-42.7,4.963,5228.1,0
43,1.0,1.0,1.0,0,1,0,1,6,1,4,-1,1,-1,-2.9,92.963,-40.8,1.281,5076.2,1
49,0.0,1.0,1.0,0,1,0,1,4,4,3,-1,0,0,-1.8,93.075,-47.1,1.483,5099.1,0
54,5.0,1.0,0.0,0,1,0,0,5,3,2,-1,0,0,1.1,93.994,-36.4,4.856,5191.0,0
26,7.0,1.0,3.0,0,1,0,1,5,5,9,-1,1,-1,-1.8,92.893,-46.2,1.25,5099.1,0
30,9.0,1.0,5.0,0,0,0,1,11,2,1,-1,0,0,-0.1,93.2,-42.0,4.153,5195.8,0
45,1.0,1.0,3.0,0,0,0,1,8,4,3,-1,0,0,1.4,93.444,-36.1,4.968,5228.1,0
48,0.0,0.0,0.0,0,1,0,1,5,1,1,-1,0,0,-1.8,92.893,-46.2,1.299,5099.1,0
36,9.0,1.0,3.0,0,1,0,1,8,3,3,-1,0,0,1.4,93.444,-36.1,4.964,5228.1,0
37,5.0,0.0,2.0,0,1,0,1,11,2,1,-1,1,-1,-0.1,93.2,-42.0,4.153,5195.8,0
44,1.0,1.0,2.0,0,1,0,0,6,3,5,-1,0,0,1.4,94.465,-41.8,4.958,5228.1,0
36,0.0,1.0,6.0,0,1,0,0,6,5,3,-1,0,0,1.4,94.465,-41.8,4.959,5228.1,0
59,5.0,1.0,0.0,0,1,0,1,8,5,1,-1,0,0,1.4,93.444,-36.1,4.964,5228.1,0
45,2.0,0.0,5.0,0,1,0,1,7,2,3,-1,0,0,1.4,93.918,-42.7,4.961,5228.1,0
60,4.0,1.0,6.0,0,1,0,1,5,4,3,3,5,1,-1.8,93.876,-40.0,0.683,5008.7,1
40,0.0,1.0,3.0,0,0,0,0,6,4,2,-1,0,0,1.4,94.465,-41.8,4.866,5228.1,0
33,0.0,2.0,6.0,0,0,0,1,7,1,4,-1,0,0,1.4,93.918,-42.7,4.96,5228.1,0
29,3.0,2.0,3.0,0,1,0,1,11,3,1,-1,0,0,-0.1,93.2,-42.0,4.12,5195.8,1
48,9.0,1.0,5.0,0,1,1,0,5,2,1,-1,0,0,1.1,93.994,-36.4,4.856,5191.0,0
31,9.0,1.0,3.0,0,0,0,1,7,1,3,-1,0,0,1.4,93.918,-42.7,4.962,5228.1,0
39,0.0,2.0,3.0,0,1,0,1,5,3,3,-1,0,0,-1.8,92.893,-46.2,1.27,5099.1,0
41,1.0,1.0,1.0,0,0,0,0,5,2,1,-1,0,0,1.1,93.994,-36.4,4.857,5191.0,0
38,0.0,1.0,1.0,0,1,0,1,7,4,3,-1,0,0,1.4,93.918,-42.7,4.968,5228.1,0
33,1.0,1.0,2.0,0,1,0,1,7,1,2,-1,0,0,1.4,93.918,-42.7,4.96,5228.1,0
58,5.0,1.0,5.0,0,0,0,1,11,3,1,-1,0,0,-0.1,93.2,-42.0,4.12,5195.8,0
31,8.0,2.0,3.0,0,0,1,1,5,1,2,-1,0,0,-1.8,92.893,-46.2,1.354,5099.1,0
37,10.0,2.0,5.0,0,0,0,1,10,5,4,6,1,1,-1.1,94.601,-49.5,1.029,4963.6,0
44,10.0,1.0,3.0,0,1,0,0,8,4,1,-1,0,0,-2.9,92.201,-31.4,0.873,5076.2,0
56,1.0,1.0,0.0,0,0,0,0,5,2,2,-1,0,0,1.1,93.994,-36.4,4.857,5191.0,0
33,0.0,1.0,6.0,0,1,0,1,11,5,3,-1,0,0,-0.1,93.2,-42.0,4.021,5195.8,0
36,0.0,1.0,6.0,0,0,0,1,7,4,3,-1,0,0,1.4,93.918,-42.7,4.958,5228.1,0
42,1.0,1.0,0.0,0,0,0,1,5,1,1,-1,0,0,-1.8,92.893,-46.2,1.299,5099.1,0
